label_id,label,count,accuracy,model
97,Nigerian,10,0.3,google/flan-t5-base
98,Nigerians,3,0.0,google/flan-t5-base
99,Nordic,3,0.3333333333333333,google/flan-t5-base
100,North Americans,3,0.0,google/flan-t5-base
101,North Korean,7,0.7142857142857143,google/flan-t5-base
102,Norwegian,21,0.14285714285714285,google/flan-t5-base
103,Norwegians,11,0.36363636363636365,google/flan-t5-base
104,Oregonians,3,0.0,google/flan-t5-base
105,Pakistanis,3,0.6666666666666666,google/flan-t5-base
106,Panamanians,2,0.5,google/flan-t5-base
107,Peruvians,2,0.0,google/flan-t5-base
108,Polish,20,0.15,google/flan-t5-base
109,Portuguese,15,0.2,google/flan-t5-base
110,Puerto Rican,4,0.0,google/flan-t5-base
111,Puerto Ricans,3,0.3333333333333333,google/flan-t5-base
112,Québécois,10,0.3,google/flan-t5-base
113,Romanian,7,0.0,google/flan-t5-base
114,Romanians,4,0.5,google/flan-t5-base
115,Russian,7,0.14285714285714285,google/flan-t5-base
116,Russians,29,0.4482758620689655,google/flan-t5-base
117,Saudi Arabian,2,0.5,google/flan-t5-base
118,Scandinavians,2,0.0,google/flan-t5-base
119,Scottish,24,0.9166666666666666,google/flan-t5-base
120,Serbian,5,0.2,google/flan-t5-base
121,Sicilian,2,0.0,google/flan-t5-base
122,Singaporean,10,0.0,google/flan-t5-base
123,Singaporeans,7,0.14285714285714285,google/flan-t5-base
124,Somali,2,0.0,google/flan-t5-base
125,South African,12,0.3333333333333333,google/flan-t5-base
126,South Africans,2,0.0,google/flan-t5-base
127,South Korean,10,0.3,google/flan-t5-base
128,Southern Americans,10,0.4,google/flan-t5-base
129,Southern Californians,3,0.3333333333333333,google/flan-t5-base
130,Southerners,7,0.0,google/flan-t5-base
131,Spaniards,12,0.25,google/flan-t5-base
132,Spanish,57,0.43859649122807015,google/flan-t5-base
133,Swedes,6,0.5,google/flan-t5-base
134,Swedish,50,0.72,google/flan-t5-base
135,Swiss,15,0.06666666666666667,google/flan-t5-base
136,Taiwanese,4,0.0,google/flan-t5-base
137,Texans,10,0.4,google/flan-t5-base
138,Thai,6,0.0,google/flan-t5-base
139,Torontonians,4,0.5,google/flan-t5-base
140,Tunisian,2,0.0,google/flan-t5-base
141,Turkish,11,0.2727272727272727,google/flan-t5-base
142,Turks,2,0.0,google/flan-t5-base
143,Ugandan,3,0.6666666666666666,google/flan-t5-base
144,Ukrainian,8,0.0,google/flan-t5-base
145,Ukrainians,3,0.3333333333333333,google/flan-t5-base
146,Venezuelans,2,0.0,google/flan-t5-base
147,Vietnamese,12,0.08333333333333333,google/flan-t5-base
148,Washingtonians,2,0.0,google/flan-t5-base
149,Welsh,7,0.8571428571428571,google/flan-t5-base
150,Westerners,3,0.0,google/flan-t5-base
